ocid,release_id,date,buyer_name,buyer_id,tender_id,tender_title,mainProcurementCategory,tender_minValue,tender_datePublished,tender_status,award_id,award_title,award_date,award_value,award_supplier
ocds-20h3g7-38075127,ocds-20h3g7-38075127-1,2019-05-03T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38075127,Belanja Modal Pengadaan Perangkat Lunak - Google Maps APIs,goods,4838820008.0,2019-04-16T00:00:00.000000Z,complete,38075127-1,Belanja Modal Pengadaan Perangkat Lunak - Google Maps APIs,2019-05-03T00:00:00.000000Z,4824600000.0,PT. Terralogiq Integrasi Solusi
ocds-20h3g7-38076127,ocds-20h3g7-38076127-1,2019-06-19T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38076127,Review Perencanaan Pembangunan Sistem Pengolahan Air Limbah Terpusat Jakarta Sewerage System (JSS) Zona 2,services,12418296000.0,2019-04-02T00:00:00.000000Z,complete,38076127-1,Review Perencanaan Pembangunan Sistem Pengolahan Air Limbah Terpusat Jakarta Sewerage System (JSS) Zona 2,2019-06-19T00:00:00.000000Z,11446974000.0,PT. Virama Karya (Persero)
ocds-20h3g7-38085127,ocds-20h3g7-38085127-2,2019-03-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38085127,Belanja Makanan dan Minuman Pemberian Makanan Tambahan (PMT) pada Pos Pelayanan Terpadu,services,438570000.0,2019-03-28T00:00:00.000000Z,complete,38085127-1,Belanja Makanan dan Minuman Pemberian Makanan Tambahan (PMT) pada Pos Pelayanan Terpadu,2019-03-29T00:00:00.000000Z,390327300.0,CV.RESTU
ocds-20h3g7-38086127,ocds-20h3g7-38086127-1,2019-05-16T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38086127,Penyusunan Grand Desain Kawasan Muara Angke,services,1507743209.5,2019-03-28T00:00:00.000000Z,complete,38086127-1,Penyusunan Grand Desain Kawasan Muara Angke,2019-05-16T00:00:00.000000Z,1456455000.0,PT Jakarta Konsultindo
ocds-20h3g7-38087127,ocds-20h3g7-38087127-1,2019-05-03T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38087127,Penyediaan Jasa Konstruksi Rehab Total Kantor Lurah Kelapa Dua Wetan,works,11101496442.33,2019-04-12T00:00:00.000000Z,complete,38087127-1,Penyediaan Jasa Konstruksi Rehab Total Kantor Lurah Kelapa Dua Wetan,2019-05-03T00:00:00.000000Z,10194120793.84,PT. ARTHA BUANA PERKASA
ocds-20h3g7-38088127,ocds-20h3g7-38088127-1,2019-04-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38088127,Belanja Alat Kebersihan Kegiatan Penyediaan Perlengkapan Kebersihan Warga Binaan Sosial (WBS) PSBI Bangun Daya 1 Cengkareng,goods,690750500.0,2019-04-04T00:00:00.000000Z,complete,38088127-1,Belanja Alat Kebersihan Kegiatan Penyediaan Perlengkapan Kebersihan Warga Binaan Sosial (WBS) PSBI Bangun Daya 1 Cengkareng,2019-04-09T00:00:00.000000Z,551061500.0,CV. SURYA CITRA MANDIRI
ocds-20h3g7-38095127,ocds-20h3g7-38095127-2,2019-05-10T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38095127,Pemeliharaan Jalan Operasional TPST Bantargebang ( Konsultan Perencana ),services,288853050.0,2019-03-27T00:00:00.000000Z,complete,38095127-1,Pemeliharaan Jalan Operasional TPST Bantargebang ( Konsultan Perencana ),2019-05-10T00:00:00.000000Z,275000000.0,CV. Teknoyasa Konsultan Indonesia
ocds-20h3g7-38096127,ocds-20h3g7-38096127-2,2019-05-10T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38096127,Jasa Pendampingan Pengelolaan Sampah ( Kajian Geoteknik Area TPST Bantargebang ),services,888774270.0,2019-03-27T00:00:00.000000Z,complete,38096127-1,Jasa Pendampingan Pengelolaan Sampah ( Kajian Geoteknik Area TPST Bantargebang ),2019-05-10T00:00:00.000000Z,799900000.0,PT.PRIMA DINAMIKA SELARAS
ocds-20h3g7-38099127,ocds-20h3g7-38099127-1,2019-05-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38099127,"Pengawasan Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Kampung Melayu",services,435404420.0,2019-03-29T00:00:00.000000Z,complete,38099127-1,"Pengawasan Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Kampung Melayu",2019-05-17T00:00:00.000000Z,423170000.0,PT. KOMSHA AKUR CONSULT
ocds-20h3g7-38100127,ocds-20h3g7-38100127-1,2019-05-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38100127,"Pengawasan Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Klender",services,335249420.0,2019-03-29T00:00:00.000000Z,complete,38100127-1,"Pengawasan Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Klender",2019-05-17T00:00:00.000000Z,325160000.0,PT. SEWUN INDO KONSULTAN
ocds-20h3g7-38101127,ocds-20h3g7-38101127-1,2019-05-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38101127,"Pengawasan Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Pisangan Timur",services,285254420.0,2019-03-29T00:00:00.000000Z,complete,38101127-1,"Pengawasan Peningkatan Sarana, Prasarana dan Utilitas di Kelurahan Pisangan Timur",2019-05-17T00:00:00.000000Z,278718000.0,ardiana dwi yasa consultant.pt
ocds-20h3g7-38102127,ocds-20h3g7-38102127-1,2019-05-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38102127,"Pengawasan Lanjutan Peningkatan Sarana, Prasarana dan Utilitas Kelurahan Cakung Barat",services,223214420.0,2019-03-29T00:00:00.000000Z,complete,38102127-1,"Pengawasan Lanjutan Peningkatan Sarana, Prasarana dan Utilitas Kelurahan Cakung Barat",2019-05-17T00:00:00.000000Z,217261000.0,Andalas Indah Rekatama
ocds-20h3g7-38103127,ocds-20h3g7-38103127-1,2019-05-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38103127,"Pengawasan Lanjutan Peningkatan Sarana, Prasarana dan Utilitas Kelurahan Cipinang Besar Utara",services,173219420.0,2019-03-29T00:00:00.000000Z,complete,38103127-1,"Pengawasan Lanjutan Peningkatan Sarana, Prasarana dan Utilitas Kelurahan Cipinang Besar Utara",2019-05-17T00:00:00.000000Z,167761000.0,Andalas Indah Rekatama
ocds-20h3g7-38104127,ocds-20h3g7-38104127-1,2019-05-20T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38104127,Pengawasan Pembangunan Saluran Drainase Di Kawasan Pelabuhan Perikanan Nusantara Muara Angke,services,304664327.0,2019-04-01T00:00:00.000000Z,complete,38104127-1,Pengawasan Pembangunan Saluran Drainase Di Kawasan Pelabuhan Perikanan Nusantara Muara Angke,2019-05-20T00:00:00.000000Z,279400000.0,DAFFA BROTHERS CONS
ocds-20h3g7-38106127,ocds-20h3g7-38106127-1,2019-05-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38106127,Pembayaran Lisensi Email Lotus Note,goods,1415054300.0,2019-04-09T00:00:00.000000Z,complete,38106127-1,Pembayaran Lisensi Email Lotus Note,2019-05-09T00:00:00.000000Z,1399805000.0,PT.Sira Manunggal Selaras
ocds-20h3g7-38109127,ocds-20h3g7-38109127-2,2019-04-22T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38109127,Pemeriksaan kelaikan operasi Pembangkit dan Instalasi Kelistrikan,services,2606342739.0,2019-03-29T00:00:00.000000Z,complete,38109127-1,Pemeriksaan kelaikan operasi Pembangkit dan Instalasi Kelistrikan,2019-04-22T00:00:00.000000Z,2151704500.0,PT. ANDALAN MUTU ENERGI
ocds-20h3g7-38110127,ocds-20h3g7-38110127-1,2019-04-30T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38110127,Belanja Modal Pengadaan Mesin Las,goods,620400000.0,2019-04-02T00:00:00.000000Z,complete,38110127-1,Belanja Modal Pengadaan Mesin Las,2019-04-30T00:00:00.000000Z,558800000.0,PT. DHARMA MITRA PERKASA
ocds-20h3g7-38112127,ocds-20h3g7-38112127-2,2019-04-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38112127,Pengadaan Dan Pemasangan Rotary Screen Inlet Pompa,works,12863339287.63,2019-03-29T00:00:00.000000Z,complete,38112127-1,Pengadaan Dan Pemasangan Rotary Screen Inlet Pompa,2019-04-29T00:00:00.000000Z,11956771233.0,PT. TRI JAYA PRESISI
ocds-20h3g7-38118127,ocds-20h3g7-38118127-1,2019-04-30T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38118127,Partisipasi Gelar Produk IKM,services,4875004640.0,2019-04-09T00:00:00.000000Z,complete,38118127-1,Partisipasi Gelar Produk IKM,2019-04-30T00:00:00.000000Z,4421507200.0,PT. Multi Taruna Sejati
ocds-20h3g7-38119127,ocds-20h3g7-38119127-1,2019-05-22T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38119127,Pelaksanaan Konstruksi Lanjutan Pembangunan gedung kantor Suku Dinas Pemadam Kebakaran dan Penyelamatan Kota Administrasi Jakarta Timur,works,69399746607.56,2019-04-22T00:00:00.000000Z,complete,38119127-1,Pelaksanaan Konstruksi Lanjutan Pembangunan gedung kantor Suku Dinas Pemadam Kebakaran dan Penyelamatan Kota Administrasi Jakarta Timur,2019-05-22T00:00:00.000000Z,61990827361.53,PT. AZA BANAR
ocds-20h3g7-38124127,ocds-20h3g7-38124127-2,2019-05-27T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38124127,"Peningkatan Sarana, Prasarana dan Utilitas dikawasan Kumuh di Kel. Pinangsia Kec. Taman Sari T.A 2019 ( Penataan Kawasan Permukiman Terpadu) (Konsultan Pengawasan)",services,319605000.0,2019-03-29T00:00:00.000000Z,complete,38124127-1,"Peningkatan Sarana, Prasarana dan Utilitas dikawasan Kumuh di Kel. Pinangsia Kec. Taman Sari T.A 2019 ( Penataan Kawasan Permukiman Terpadu) (Konsultan Pengawasan)",2019-05-27T00:00:00.000000Z,291527500.0,CAKRA GATRA UTAMA. PT
ocds-20h3g7-38125127,ocds-20h3g7-38125127-1,2019-05-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38125127,Pekerjaan Konstruksi Pembangunan Saluran Drainase Di Kawasan Pelabuhan Perikanan Nusantara Muara Angke,works,9150846357.29,2019-04-18T00:00:00.000000Z,complete,38125127-1,Pekerjaan Konstruksi Pembangunan Saluran Drainase Di Kawasan Pelabuhan Perikanan Nusantara Muara Angke,2019-05-09T00:00:00.000000Z,8491426801.0,PT. NITA JAYA PRATAMA
ocds-20h3g7-38129127,ocds-20h3g7-38129127-1,2019-04-26T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38129127,"Pelaksanaan Pembangunan RTH Taman Jalur Hijau di Jl. Kebagusan Raya, Jakarta Selatan (Taman Papyrus) (lanjutan)",works,1639739448.64,2019-03-29T00:00:00.000000Z,complete,38129127-1,"Pelaksanaan Pembangunan RTH Taman Jalur Hijau di Jl. Kebagusan Raya, Jakarta Selatan (Taman Papyrus) (lanjutan)",2019-04-26T00:00:00.000000Z,1509860000.0,PT.SARDO TAMA ABADI
ocds-20h3g7-38131127,ocds-20h3g7-38131127-1,2019-08-26T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38131127,"Pelaksanaan Pembangunan RTH Jl. Sarang Bango Kelurahan Marunda Kecamatan Cilincing, Jakarta Utara (lanjutan)",works,2500262156.99,2019-07-23T00:00:00.000000Z,complete,38131127-1,"Pelaksanaan Pembangunan RTH Jl. Sarang Bango Kelurahan Marunda Kecamatan Cilincing, Jakarta Utara (lanjutan)",2019-08-26T00:00:00.000000Z,2311010706.3,CV. KUTAI ABADI KARYA
ocds-20h3g7-38132127,ocds-20h3g7-38132127-1,2019-05-02T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38132127,"Pelaksanaan Pembangunan RTH Jl. Panglima Polim II RT.003 RW.07, Kel. Melawai, Kec. Kebayoran Lama Jakarta Selatan",works,1264056526.59,2019-03-29T00:00:00.000000Z,complete,38132127-1,"Pelaksanaan Pembangunan RTH Jl. Panglima Polim II RT.003 RW.07, Kel. Melawai, Kec. Kebayoran Lama Jakarta Selatan",2019-05-02T00:00:00.000000Z,1137430970.5,CV. KUTAI ABADI KARYA
ocds-20h3g7-38134127,ocds-20h3g7-38134127-1,2019-05-15T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38134127,"Pelaksanaan Pembangunan RTH Jl. Setapak RT.003 RW.004, Kelurahan Cilangkap, Kecamatan Cipayung, Jakarta Timur",works,2073793651.14,2019-03-29T00:00:00.000000Z,complete,38134127-1,"Pelaksanaan Pembangunan RTH Jl. Setapak RT.003 RW.004, Kelurahan Cilangkap, Kecamatan Cipayung, Jakarta Timur",2019-05-15T00:00:00.000000Z,1742472409.5,PT. SITAU NAMONANG
ocds-20h3g7-38141127,ocds-20h3g7-38141127-1,2019-05-21T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38141127,penyusunan naskah akademik revisi perda 8 tahun 1989,services,214325008.7,2019-04-08T00:00:00.000000Z,complete,38141127-1,penyusunan naskah akademik revisi perda 8 tahun 1989,2019-05-21T00:00:00.000000Z,207625000.0,CV. Multi Lisensi
ocds-20h3g7-38147127,ocds-20h3g7-38147127-1,2019-05-09T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38147127,Pelaksanaan Penataan  Turap Danau Rakit,works,7400163056.35,2019-04-15T00:00:00.000000Z,complete,38147127-1,Pelaksanaan Penataan  Turap Danau Rakit,2019-05-09T00:00:00.000000Z,6938636565.16,CV.BRILIAN KRISDATAMA
ocds-20h3g7-38151127,ocds-20h3g7-38151127-1,2019-04-26T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38151127,Penataan Sarana dan Prasarana PKL (Poncol),works,2813189756.21,2019-04-10T00:00:00.000000Z,complete,38151127-1,Penataan Sarana dan Prasarana PKL (Poncol),2019-04-26T00:00:00.000000Z,2686689674.07,CV.RINA LESTARI
ocds-20h3g7-38156127,ocds-20h3g7-38156127-1,2019-05-16T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38156127,Pelaksanaan Konstruksi Pembangunan Gudang Satpol PP,works,14999890838.49,2019-04-12T00:00:00.000000Z,complete,38156127-1,Pelaksanaan Konstruksi Pembangunan Gudang Satpol PP,2019-05-16T00:00:00.000000Z,12305000000.0,PT. Sigmagraha Arkananta
ocds-20h3g7-38158127,ocds-20h3g7-38158127-1,2019-07-05T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38158127,Pembangunan Waduk/Situ/Embung dan Kelengkapannya (Pengawasan),services,274564301.0,2019-04-04T00:00:00.000000Z,complete,38158127-1,Pembangunan Waduk/Situ/Embung dan Kelengkapannya (Pengawasan),2019-07-05T00:00:00.000000Z,252230000.0,DAFFA BROTHERS CONS
ocds-20h3g7-38163127,ocds-20h3g7-38163127-1,2019-06-20T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38163127,Pengawasan Restorasi Pantai Pulau Untung Jawa Kepulauan Seribu,services,380292000.0,2019-04-30T00:00:00.000000Z,complete,38163127-1,Pengawasan Restorasi Pantai Pulau Untung Jawa Kepulauan Seribu,2019-06-20T00:00:00.000000Z,302940000.0,PT.LUMBUNG RAYA
ocds-20h3g7-38167127,ocds-20h3g7-38167127-1,2019-04-08T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38167127,Belanja Modal Pengadaan Alat Peraga Pendidikan dan Perkakas Kerja,goods,341550000.0,2019-04-04T00:00:00.000000Z,complete,38167127-1,Belanja Modal Pengadaan Alat Peraga Pendidikan dan Perkakas Kerja,2019-04-08T00:00:00.000000Z,304095000.0,CV. INDO RAHMA PERDANA
ocds-20h3g7-38168127,ocds-20h3g7-38168127-1,2019-05-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38168127,Belanja Bahan Pelatihan Kejuruan Teknik Listrik,goods,398657600.0,2019-04-23T00:00:00.000000Z,complete,38168127-1,Belanja Bahan Pelatihan Kejuruan Teknik Listrik,2019-05-29T00:00:00.000000Z,381425000.0,PT.TRIHARTANA RIZKY ARDELIA
ocds-20h3g7-38169127,ocds-20h3g7-38169127-1,2019-05-02T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38169127,Belanja Modal Pengadaan Alat Pendingin,goods,600743000.0,2019-04-02T00:00:00.000000Z,complete,38169127-1,Belanja Modal Pengadaan Alat Pendingin,2019-05-02T00:00:00.000000Z,501085200.0,PT. MUTIARA MURNI MANDIRI
ocds-20h3g7-38170127,ocds-20h3g7-38170127-1,2019-05-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38170127,Belanja Modal Pengadaan Peralatan Pelatihan Aneka Kejuruan,goods,411179114.5,2019-04-05T00:00:00.000000Z,complete,38170127-1,Belanja Modal Pengadaan Peralatan Pelatihan Aneka Kejuruan,2019-05-29T00:00:00.000000Z,352924000.0,PT. VANCHYN CHALYSTA BERSAUDARA
ocds-20h3g7-38171127,ocds-20h3g7-38171127-1,2019-05-29T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38171127,Belanja Modal Pengadaan Peralatan Teknik,goods,762788840.0,2019-04-23T00:00:00.000000Z,complete,38171127-1,Belanja Modal Pengadaan Peralatan Teknik,2019-05-29T00:00:00.000000Z,696630000.0,PT.TRIHARTANA RIZKY ARDELIA
ocds-20h3g7-38175127,ocds-20h3g7-38175127-1,2019-08-07T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38175127,Jasa Konsultansi Pengawasan (Supervision) Pembangunan Sistem Pengelolaan Air Limbah Domestik (SPALD) di Wilayah Jakarta Selatan,services,315414000.0,2019-04-25T00:00:00.000000Z,complete,38175127-1,Jasa Konsultansi Pengawasan (Supervision) Pembangunan Sistem Pengelolaan Air Limbah Domestik (SPALD) di Wilayah Jakarta Selatan,2019-08-07T00:00:00.000000Z,288832500.0,CAKRA GATRA UTAMA. PT
ocds-20h3g7-38176127,ocds-20h3g7-38176127-1,2019-05-24T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38176127,Peningkatan Kualitas Pencahayaan Kota pada Jalan Arteri Jakarta Selatan Zona 1,works,8687630655.0,2019-04-24T00:00:00.000000Z,complete,38176127-1,Peningkatan Kualitas Pencahayaan Kota pada Jalan Arteri Jakarta Selatan Zona 1,2019-05-24T00:00:00.000000Z,8000000000.3,PT. SINAR PERTIWI SEJAJAR
ocds-20h3g7-38179127,ocds-20h3g7-38179127-1,2019-05-07T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38179127,Penyediaan Tanda Lulus Uji Berkala Pengujian Kendaraan Bermotor,goods,4518581760.0,2019-04-04T00:00:00.000000Z,complete,38179127-1,Penyediaan Tanda Lulus Uji Berkala Pengujian Kendaraan Bermotor,2019-05-07T00:00:00.000000Z,4452624000.0,PT. SISMA DUTA PERTIWI
ocds-20h3g7-38184127,ocds-20h3g7-38184127-1,2019-04-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38184127,Belanja Modal Pengadaan Lemari,goods,338755230.0,2019-04-02T00:00:00.000000Z,complete,38184127-1,Belanja Modal Pengadaan Lemari,2019-04-25T00:00:00.000000Z,178200000.0,CV. Alkenza Mandiri
ocds-20h3g7-38186127,ocds-20h3g7-38186127-1,2019-04-23T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38186127,Belanja Modal Pengadaan Tempat Tidur,goods,445500000.0,2019-04-02T00:00:00.000000Z,complete,38186127-1,Belanja Modal Pengadaan Tempat Tidur,2019-04-23T00:00:00.000000Z,298385010.0,CV. Mega Buana
ocds-20h3g7-38188127,ocds-20h3g7-38188127-1,2019-04-25T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38188127,Pembibitan Karang,works,384023821.5,2019-04-08T00:00:00.000000Z,complete,38188127-1,Pembibitan Karang,2019-04-25T00:00:00.000000Z,356016621.56,PT. Lebah Rajin Sejahtera
ocds-20h3g7-38190127,ocds-20h3g7-38190127-1,2019-05-17T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38190127,Pemeliharaan Gedung Kantor,works,397080744.38,2019-04-16T00:00:00.000000Z,complete,38190127-1,Pemeliharaan Gedung Kantor,2019-05-17T00:00:00.000000Z,317664595.51,SOEWANDIE SURFINDO
ocds-20h3g7-38191127,ocds-20h3g7-38191127-2,2019-05-20T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38191127,Pembangunan Gelanggang Remaja Kecamatan Kebon Jeruk (Pelaksanaan Jasa Konsultansi Perencanaan),services,304533878.0,2019-04-02T00:00:00.000000Z,complete,38191127-1,Pembangunan Gelanggang Remaja Kecamatan Kebon Jeruk (Pelaksanaan Jasa Konsultansi Perencanaan),2019-05-20T00:00:00.000000Z,292795800.0,PT. HUDA TATA SARANA
ocds-20h3g7-38192127,ocds-20h3g7-38192127-1,2019-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38192127,Pengawasan Kegiatan Pembangunan Prasarana Kali/Sungai dan Kelengkapannya Kanal Banjir Barat,services,359687031.0,2019-04-15T00:00:00.000000Z,complete,38192127-1,Pengawasan Kegiatan Pembangunan Prasarana Kali/Sungai dan Kelengkapannya Kanal Banjir Barat,2019-05-28T00:00:00.000000Z,333564000.0,PT. ZORA MEGAH BINTANG
ocds-20h3g7-38193127,ocds-20h3g7-38193127-1,2019-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38193127,Pengawasan Pembangunan Waduk Kampung Rambutan,services,265485000.0,2019-04-15T00:00:00.000000Z,complete,38193127-1,Pengawasan Pembangunan Waduk Kampung Rambutan,2019-05-28T00:00:00.000000Z,229955000.0,DAFFA BROTHERS CONS
ocds-20h3g7-38194127,ocds-20h3g7-38194127-2,2019-04-26T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38194127,"Belanja Dokumentasi, Dekorasi dan Publikasi",goods,1198230000.0,2019-04-05T00:00:00.000000Z,complete,38194127-1,"Belanja Dokumentasi, Dekorasi dan Publikasi",2019-04-26T00:00:00.000000Z,983911500.0,CV MENTARI BUNGA LAISA
ocds-20h3g7-38198127,ocds-20h3g7-38198127-1,2019-05-20T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38198127,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor (Pembangunan Pengolahan Hasil Perikanan Tradisional / PHPT),works,5768590931.95,2019-04-25T00:00:00.000000Z,complete,38198127-1,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor (Pembangunan Pengolahan Hasil Perikanan Tradisional / PHPT),2019-05-20T00:00:00.000000Z,4847430500.0,CV. RAKHA TAMA
ocds-20h3g7-38204127,ocds-20h3g7-38204127-1,2019-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38204127,Pengawasan Pembangunan Waduk Cimanggis,services,265485000.0,2019-04-15T00:00:00.000000Z,complete,38204127-1,Pengawasan Pembangunan Waduk Cimanggis,2019-05-28T00:00:00.000000Z,244497000.0,CAKRA GATRA UTAMA. PT
ocds-20h3g7-38205127,ocds-20h3g7-38205127-1,2019-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38205127,Pengawasan Kegiatan Pembangunan Prasarana Kali/Sungai dan Kelengkapannya Kali Ciliwung Lama Segmen Jl. Krapu,services,479477031.0,2019-04-15T00:00:00.000000Z,complete,38205127-1,Pengawasan Kegiatan Pembangunan Prasarana Kali/Sungai dan Kelengkapannya Kali Ciliwung Lama Segmen Jl. Krapu,2019-05-28T00:00:00.000000Z,442640000.0,DAFFA BROTHERS CONS
ocds-20h3g7-38206127,ocds-20h3g7-38206127-1,2019-05-28T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38206127,Pengawasan Pembangunan dan Peningkatan Prasarana Waduk Sunter Selatan Sisi Timur,services,347490000.0,2019-04-15T00:00:00.000000Z,complete,38206127-1,Pengawasan Pembangunan dan Peningkatan Prasarana Waduk Sunter Selatan Sisi Timur,2019-05-28T00:00:00.000000Z,303820000.0,PT. Fujitama Cipta Andalan
ocds-20h3g7-38208127,ocds-20h3g7-38208127-1,2019-05-02T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38208127,Penyediaan Kebutuhan Sandang Bagi Warga Binaan Sosial (WBS) PSBL Harapan Sentosa 2,goods,882799500.0,2019-04-04T00:00:00.000000Z,complete,38208127-1,Penyediaan Kebutuhan Sandang Bagi Warga Binaan Sosial (WBS) PSBL Harapan Sentosa 2,2019-05-02T00:00:00.000000Z,710017000.0,CV. Era Mandiri Jaya
ocds-20h3g7-38213127,ocds-20h3g7-38213127-2,2019-06-24T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38213127,Pembuatan Amdal Lalu Lintas PKJ TIM,services,255446235.0,2019-04-26T00:00:00.000000Z,complete,38213127-1,Pembuatan Amdal Lalu Lintas PKJ TIM,2019-06-24T00:00:00.000000Z,255518813.0,CV. Multi Lisensi
ocds-20h3g7-38214127,ocds-20h3g7-38214127-2,2019-04-22T00:00:00.000000Z,Pemerintah Daerah Provinsi DKI Jakarta,D69,38214127,Pembangunan Rambu - Rambu Lalu Lintas,works,1999728786.42,2019-04-02T00:00:00.000000Z,complete,38214127-1,Pembangunan Rambu - Rambu Lalu Lintas,2019-04-22T00:00:00.000000Z,1602269191.95,PT. LINTASMARGA NUSANTARA DJAYA
