date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
2018-11-30,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Alat Dan Bahan Kebersihan,Goods,375100479.6,Complete,Pengadaan Alat Dan Bahan Kebersihan,2018-11-30,328062790.0,Cv. Bumi Putra Abadi,4,0.8745997615088092
2018-12-06,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Premi Asuransi Barang Milik Daerah (Aset Bergerak),Services,12494456397.0,Complete,Belanja Premi Asuransi Barang Milik Daerah (Aset Bergerak),2018-12-06,11529275476.0,Pt. Asuransi Bangun Askrida,10,0.9227512674155439
2018-11-30,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Sound System,Goods,547305000.0,Complete,Penyediaan Sound System,2018-11-30,429823350.0,Pt.Tucho Anugerah,2,0.7853451914380464
2018-11-30,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Tempat Sampah Pilah Jepit,Goods,1212750000.0,Complete,Pengadaan Tempat Sampah Pilah Jepit,2018-11-30,495000000.0,Cv. Dalisha Mandiri,2,0.40816326530612246
2018-11-30,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Perlengkapan Petugas Penanggulangan Kebakaran Dan Penyelamatan,Goods,616000000.0,Complete,Penyediaan Perlengkapan Petugas Penanggulangan Kebakaran Dan Penyelamatan,2018-11-30,475750000.0,Malimata Tamawita,2,0.7723214285714286
2018-12-10,Pemerintah Daerah Provinsi Dki Jakarta,Pembangunan Ruang Loket,Works,586898747.17,Complete,Pembangunan Ruang Loket,2018-12-10,475548480.0,Pt. Hapesindo Omega Penta,3,0.810273462489184
2019-03-11,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultasi Reviu Biaya Layanan Pengolahan Sampah/Intermediate Treatment Facility (Itf) Sunter,Services,1948100000.0,Complete,Jasa Konsultasi Reviu Biaya Layanan Pengolahan Sampah/Intermediate Treatment Facility (Itf) Sunter,2019-03-11,1802900000.0,Pt Deloitte Konsultan Indonesia,73,0.9254658385093167
2018-12-19,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,13789890000.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2018-12-19,12521290500.0,Pt.Catering Kitakita,15,0.9080051037390436
2019-02-07,Pemerintah Daerah Provinsi Dki Jakarta,Manajemen Konstruksi Rehab Total Gedung Sekolah Di Dki Jakarta,Services,13632006300.0,Complete,Manajemen Konstruksi Rehab Total Gedung Sekolah Di Dki Jakarta,2019-02-07,12262910000.0,Pt.Elsadai Servo Cons,65,0.8995675126705304
2019-01-02,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Data Center,Services,2588471582.4,Complete,Pemeliharaan Data Center,2019-01-02,2343831600.0,Pt. Java Online,22,0.905488635044943
2018-12-31,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Mainframe,Services,3630066000.0,Complete,Pemeliharaan Mainframe,2018-12-31,3564627000.0,Pt. Sinergi Meta Data,21,0.981973055035363
2019-02-27,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Sususn Komarudin,Services,220450824.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Sususn Komarudin,2019-02-27,218405000.0,Pt.Jagat Indo Gemilang,58,0.9907198169511038
2018-12-28,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Server,Services,2508396000.0,Complete,Pemeliharaan Server,2018-12-28,2505122400.0,Pt Nusantara Compnet Integrator,18,0.998694942903752
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Rawa Bebek,Services,539515130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Rawa Bebek,2019-02-22,512407500.0,Pt. Catur Eka Cipta,53,0.9497555703396121
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Tambora,Services,407691130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Tambora,2019-02-22,365585000.0,Pt. Wahana Prakarsa Utama,53,0.896720514866242
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Daan Mogot,Services,262777130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Daan Mogot,2019-02-22,234877500.0,Pt. Istana Kreasi Indah Cipta,53,0.8938277847847718
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Kawasan Rumah Susun Komarudin,Services,352867130.0,Complete,Perencanaan Pemeliharaan Kawasan Rumah Susun Komarudin,2019-02-22,316360000.0,Pt. Istana Kreasi Indah Cipta,53,0.8965414262303207
2019-01-14,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Fasilitas Drc Fisik,Services,3579942300.0,Complete,Penyediaan Fasilitas Drc Fisik,2019-01-14,3519139800.0,"Pt. Telekomunikasi Indonesia, Tbk.",24,0.9830157877125562
2019-01-08,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,2885604000.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-01-08,2820445200.0,Pt.Karinda Catering,18,0.9774193548387097
2018-12-26,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Makanan Satwa Tmr,Goods,21038151236.2,Complete,Pengadaan Makanan Satwa Tmr,2018-12-26,16812449750.0,Cv. Pangan Indo,5,0.7991410253326392
2019-01-18,Pemerintah Daerah Provinsi Dki Jakarta,Sewa Link Jaringan Komunikasi Wan Dan Bandwidth Internet,Services,48216025000.0,Complete,Sewa Link Jaringan Komunikasi Wan Dan Bandwidth Internet,2019-01-18,47684360900.0,"Pt. Telekomunikasi Indonesia, Tbk.",16,0.9889732905190753
2019-02-27,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Kawasan Rumah Susun Flamboyan,Services,245958504.0,Complete,Perencanaan Pemeliharaan Kawasan Rumah Susun Flamboyan,2019-02-27,220704000.0,Cv. Samiyu,54,0.8973220946245469
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Masjid Di Rusun Marunda,Services,208063130.0,Complete,Perencanaan Pemeliharaan Masjid Di Rusun Marunda,2019-02-22,195299500.0,Cv. Samiyu,49,0.9386550130241721
2019-01-18,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Sewa Sistem Backup Data Center/Drc (Disaster Recover Center),Services,15060572945.0,Complete,Pengadaan Sewa Sistem Backup Data Center/Drc (Disaster Recover Center),2019-01-18,14823589000.0,"Pt. Telekomunikasi Indonesia, Tbk.",15,0.9842646129157605
2019-03-14,Pemerintah Daerah Provinsi Dki Jakarta,Manajemen Konstruksi Pembangunan Sts Lenteng Agung - Iisip,Services,3594140000.0,Complete,Manajemen Konstruksi Pembangunan Sts Lenteng Agung - Iisip,2019-03-14,3472260000.0,Pt. Perentjana Djaja,71,0.9660892452714697
2019-03-13,Pemerintah Daerah Provinsi Dki Jakarta,Manajemen Konstruksi Pembangunan Up Senen Extension,Services,4366340000.0,Complete,Manajemen Konstruksi Pembangunan Up Senen Extension,2019-03-13,4217510000.0,Pt. Perentjana Djaja,70,0.9659142439663425
2019-03-29,Pemerintah Daerah Provinsi Dki Jakarta,Manajemen Konstruksi Pembangunan Fo Tanjung Barat,Services,3594140000.0,Complete,Manajemen Konstruksi Pembangunan Fo Tanjung Barat,2019-03-29,3472260000.0,Pt. Perentjana Djaja,86,0.9660892452714697
2019-03-15,Pemerintah Daerah Provinsi Dki Jakarta,Manajemen Konstruksi Pembangunan Fo Cakung,Services,4034580000.0,Complete,Manajemen Konstruksi Pembangunan Fo Cakung,2019-03-15,3695890000.0,Pt. Anugerah Kridapradana,72,0.9160532199138448
2019-01-25,Pemerintah Daerah Provinsi Dki Jakarta,Sewa Backup Link Jaringan Komunikasi Wan,Services,3577552000.0,Complete,Sewa Backup Link Jaringan Komunikasi Wan,2019-01-25,2453165000.0,Pt. Indonesia Comnets Plus,17,0.6857105081910759
2019-01-25,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Pabx,Services,1303071385.0,Complete,Pemeliharaan Pabx,2019-01-25,1273793400.0,Pt Dewangga Raya,17,0.9775315571065203
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pembangunan Rphu Rawa Terate Jakarta Timur (Lanjutan ),Services,1230264640.0,Complete,Perencanaan Pembangunan Rphu Rawa Terate Jakarta Timur (Lanjutan ),2019-02-22,984225000.0,Pt. Wahanacipta Bangunwisma,45,0.8000108009281646
2019-04-01,Pemerintah Daerah Provinsi Dki Jakarta,Pembangunan Lapangan Sepatu Roda Sunter (Pelaksanaan Jasa Konsultansi Manajemen Konstruksi),Services,1330271074.0,Complete,Pembangunan Lapangan Sepatu Roda Sunter (Pelaksanaan Jasa Konsultansi Manajemen Konstruksi),2019-04-01,1069200000.0,Pt Indah Karya (Persero),80,0.8037459589232563
2019-01-31,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pengadaan Makanan Dan Minuman Diklat Kepemimpinan Tingkat Iv,Services,902606250.0,Complete,Belanja Pengadaan Makanan Dan Minuman Diklat Kepemimpinan Tingkat Iv,2019-01-31,767287500.0,Cv. Mutiara,20,0.850079976734041
2019-01-31,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pengadaan Makanan Dan Minuman Diklat Kepemimpinan Tingkat Iii,Services,709310000.0,Complete,Belanja Pengadaan Makanan Dan Minuman Diklat Kepemimpinan Tingkat Iii,2019-01-31,604060000.0,Cv. Mutiara,20,0.8516163595606998
2019-01-31,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pengadaan Makanan Dan Minuman Diklat Prajabatan K1/K2,Services,656150000.0,Complete,Belanja Pengadaan Makanan Dan Minuman Diklat Prajabatan K1/K2,2019-01-31,557370000.0,Cv. Mutiara,20,0.8494551550712489
2019-03-06,Pemerintah Daerah Provinsi Dki Jakarta,Revitalisasi Kawasan Pusat Pelatihan Olahraga Pelajar Ragunan (Jasa Konsultan Manajemen Konstruksi),Services,8123145140.0,Complete,Revitalisasi Kawasan Pusat Pelatihan Olahraga Pelajar Ragunan (Jasa Konsultan Manajemen Konstruksi),2019-03-06,7592667500.0,Pt. Virama Karya (Persero),54,0.9346955359214473
2019-01-29,Pemerintah Daerah Provinsi Dki Jakarta,Sewa Mesin Fotocopy,Services,11415236800.0,Complete,Sewa Mesin Fotocopy,2019-01-29,9166451800.0,Pt. Garuda Mas Rentalindo,15,0.8030014585417974
2019-02-04,Pemerintah Daerah Provinsi Dki Jakarta,Pemeliharaan Tetra Base Station,Services,6152078900.0,Complete,Pemeliharaan Tetra Base Station,2019-02-04,6147900000.0,Pt Jaya Teknik Indonesia,19,0.9993207336791471
2019-02-06,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Makanan Dan Minuman Ppkd Jakarta Pusat (Peserta Pelatihan),Services,2474342310.0,Complete,Penyediaan Makanan Dan Minuman Ppkd Jakarta Pusat (Peserta Pelatihan),2019-02-06,1609179000.0,Pt Mega Usaha Jaya,16,0.6503461519841206
2019-01-30,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,3659947500.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-01-30,3561030000.0,Pt. Multida Citramascorp,14,0.972972972972973
2019-02-08,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,3809598000.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-02-08,3533790000.0,Pt. Adjitama Persada,17,0.9276018099547512
2019-03-18,Pemerintah Daerah Provinsi Dki Jakarta,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Duri Kosambi T.A 2019,Services,570527210.0,Complete,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Duri Kosambi T.A 2019,2019-03-18,546293000.0,Pt. Andika Persada Raya,49,0.9575231302289684
2019-03-18,Pemerintah Daerah Provinsi Dki Jakarta,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Jati Pulo T.A 2019,Services,591454710.0,Complete,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Jati Pulo T.A 2019,2019-03-18,562078000.0,Pt. Arenco Binatama,49,0.9503314294343856
2019-02-08,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Diklat Sub Bidang Pengembangan Kompetensi Pemerintahan Dan Sosial Kultural,Services,1516007500.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Diklat Sub Bidang Pengembangan Kompetensi Pemerintahan Dan Sosial Kultural,2019-02-08,1332625000.0,Cv. Mutiara,21,0.8790358886746932
2019-01-31,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Konsumsi Peserta Didik Berasrama,Services,5187600000.0,Complete,Penyediaan Konsumsi Peserta Didik Berasrama,2019-01-31,4876344000.0,Pt. Aktifitas Atmosfir,13,0.94
2019-03-22,Pemerintah Daerah Provinsi Dki Jakarta,Jasa Konsultansi Pengawasan (Supervision) Pembangunan Ruang Publik Terpadu Ramah Anak (Rptra) Di Jakarta Pusat,Services,262447647.0,Complete,Jasa Konsultansi Pengawasan (Supervision) Pembangunan Ruang Publik Terpadu Ramah Anak (Rptra) Di Jakarta Pusat,2019-03-22,198396000.0,Pt. Esya Megah Perkasa,51,0.755945051395336
2019-03-06,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pembangunan Ipal Rphu Rawa Terate Jakarta Timur (Lanjutan),Services,255830630.0,Complete,Perencanaan Pembangunan Ipal Rphu Rawa Terate Jakarta Timur (Lanjutan),2019-03-06,210787500.0,Pt Arvirotech Engineering Konsultan,43,0.8239337877563762
2019-03-19,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pembangunan Kantor Lurah Jembatan Besi,Services,222508000.0,Complete,Perencanaan Pembangunan Kantor Lurah Jembatan Besi,2019-03-19,180400000.0,Pt. Tiramatsi Utama,50,0.8107573660272889
2019-02-06,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,3379360200.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-02-06,2958605000.0,Pt. Aktifitas Atmosfir,15,0.8754926450278961
2019-03-19,Pemerintah Daerah Provinsi Dki Jakarta,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Tanjung Duren Utara T.A 2019,Services,416664710.0,Complete,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Tanjung Duren Utara T.A 2019,2019-03-19,414232500.0,Pt Citra Bintang Mataram,50,0.9941626685878917
2019-03-19,Pemerintah Daerah Provinsi Dki Jakarta,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Duri Kepa T.A 2019,Services,416664710.0,Complete,Penyusunan Community Action Plan Peningkatan Kualitas Kawasan Permukiman Di Kelurahan Duri Kepa T.A 2019,2019-03-19,414232500.0,Pt Citra Bintang Mataram,50,0.9941626685878917
2019-03-08,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Dan Rehab Total Gedung Operasional Tpst Bantargebang (Konsultan Perencana),Services,409253050.0,Complete,Perencanaan Dan Rehab Total Gedung Operasional Tpst Bantargebang (Konsultan Perencana),2019-03-08,388850000.0,Pt.Azevedopratama Consultants,42,0.9501456372774741
2019-02-11,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Makanan Dan Minuman Untuk Menunjang Kegiatan Peningkatan Peran Serta Masyarakat Dalam Gisa,Services,251550000.0,Complete,Penyediaan Makanan Dan Minuman Untuk Menunjang Kegiatan Peningkatan Peran Serta Masyarakat Dalam Gisa,2019-02-11,216450000.0,Cv. Mutiara,19,0.8604651162790697
2019-03-12,Pemerintah Daerah Provinsi Dki Jakarta,"Pengawasan Pembangunan Ruang Terbuka Hijau Taman Di Rth Jl. Sungai Kendal, Kelurahan Rorotan, Kecamatan Cilincing, Jakarta Utara",Services,240511700.0,Complete,"Pengawasan Pembangunan Ruang Terbuka Hijau Taman Di Rth Jl. Sungai Kendal, Kelurahan Rorotan, Kecamatan Cilincing, Jakarta Utara",2019-03-12,191334000.0,Cv. Fatek Engineering Consultant,43,0.7955288661632677
2019-03-12,Pemerintah Daerah Provinsi Dki Jakarta,"Pengawasan Pembangunan Ruang Terbuka Hijau Taman Di Rth Kampung Baru, Kembangan, Jakarta Barat",Services,184492000.0,Complete,"Pengawasan Pembangunan Ruang Terbuka Hijau Taman Di Rth Kampung Baru, Kembangan, Jakarta Barat",2019-03-12,170005000.0,Cv. Apik Karya,43,0.9214762699737657
2019-02-14,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Cetakan Umum,Goods,558360000.0,Complete,Belanja Cetakan Umum,2019-02-14,456720000.0,Pt. Vanchyn Chalysta Bersaudara,20,0.817966903073286
2019-02-22,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pakaian Kerja Lapangan,Goods,559504000.0,Complete,Belanja Pakaian Kerja Lapangan,2019-02-22,491832000.0,Prima Buana Persada,28,0.8790500157282164
2019-02-05,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Alat Tulis Kantor,Goods,412970459.0,Complete,Penyediaan Alat Tulis Kantor,2019-02-05,336435000.0,Cv. Whinduaji,4,0.8146708624502365
2019-02-18,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,1064415000.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-02-18,1034305000.0,Ohanna Catering,18,0.9717121611401568
2019-03-15,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pembangunan Park And Ride Di Terminal Bus Kalideres,Services,291564834.0,Complete,Perencanaan Pembangunan Park And Ride Di Terminal Bus Kalideres,2019-03-15,266654157.0,Danureksa Sarana Cipta,45,0.9145621347463323
2019-02-14,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,703685625.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-02-14,687115000.0,Cv.Hanun Jaya Catering,16,0.976451664761519
2019-03-06,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,Services,3897616800.0,Complete,Belanja Makanan Dan Minuman Peserta/Petugas/Panitia,2019-03-06,3428040000.0,Cv. H. Iis Catering,37,0.8795220710255559
2019-02-15,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Pakaian Kerja Lapangan,Goods,375757800.0,Complete,Belanja Pakaian Kerja Lapangan,2019-02-15,320485000.0,Prima Buana Persada,18,0.8529031200416864
2019-03-08,Pemerintah Daerah Provinsi Dki Jakarta,Perencanaan Pemeliharaan Berkala Rumah Susun Marunda,Services,699939130.0,Complete,Perencanaan Pemeliharaan Berkala Rumah Susun Marunda,2019-03-08,666319500.0,Pt. Catur Eka Cipta,39,0.9519677803982755
2019-02-20,Pemerintah Daerah Provinsi Dki Jakarta,Penyediaan Makanan Dan Minuman,Services,2656452375.0,Complete,Penyediaan Makanan Dan Minuman,2019-02-20,2426583500.0,Pt. Aktifitas Atmosfir,19,0.9134677221533098
2019-02-21,Pemerintah Daerah Provinsi Dki Jakarta,Belanja Bahan Dan Pangan Warga Binaan Sosial Panti Sosial Tresna Werdha Budi Mulia 1 Bulan Maret S.D Desember 2019,Goods,6170425054.0,Complete,Belanja Bahan Dan Pangan Warga Binaan Sosial Panti Sosial Tresna Werdha Budi Mulia 1 Bulan Maret S.D Desember 2019,2019-02-21,5362604360.0,Cv. Pangan Indo,15,0.869081840079019
2019-02-20,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Kepala Sekolah,Services,568400000.0,Complete,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Kepala Sekolah,2019-02-20,511000000.0,Cv. Mutiara,19,0.8990147783251231
2019-02-20,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Dasar Pol Pp Bagi Staf,Services,511040000.0,Complete,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Dasar Pol Pp Bagi Staf,2019-02-20,453600000.0,Cv. Mutiara,19,0.8876017532874139
2019-02-20,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Pengelolaan Barang Daerah,Services,256900000.0,Complete,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Pengelolaan Barang Daerah,2019-02-20,231000000.0,Cv. Mutiara,19,0.8991825613079019
2019-02-20,Pemerintah Daerah Provinsi Dki Jakarta,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Bendahara Pengeluaran,Services,373800000.0,Complete,Pengadaan Belanja Makanan Dan Minuman Peserta/Petugas/Panitia Kegiatan Diklat Bendahara Pengeluaran,2019-02-20,336000000.0,Cv. Mutiara,19,0.898876404494382
2019-03-29,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Gedung Upprd Cengkareng,Services,455510000.0,Complete,Pengawasan Pembangunan Gedung Upprd Cengkareng,2019-03-29,400499000.0,Pt. Bumi Madani,50,0.8792320695484183
2019-05-15,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Gedung Upprd Palmerah,Services,291720000.0,Complete,Pengawasan Pembangunan Gedung Upprd Palmerah,2019-05-15,223575000.0,Pt. Tiramatsi Utama,97,0.7664027149321267
2019-04-05,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Skala Permukiman Di 4 Lokasi Waduk,Services,1024980000.0,Complete,Pengawasan Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Skala Permukiman Di 4 Lokasi Waduk,2019-04-05,943635000.0,Pt. Ambara Puspita,57,0.9206374758531873
2019-03-04,Pemerintah Daerah Provinsi Dki Jakarta,"Pembangunan Rth Taman Di Rth Kampung Jati Kel. Rambutan Kec. Ciracas, Jakarta Timur",Works,2427596601.55,Complete,"Pembangunan Rth Taman Di Rth Kampung Jati Kel. Rambutan Kec. Ciracas, Jakarta Timur",2019-03-04,2074811408.45,Pt. Anugerah Satya Mandiri,21,0.8546771762348202
2019-04-05,Pemerintah Daerah Provinsi Dki Jakarta,Pengawasan Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Skala Permukiman Di 6 Lokasi,Services,1157310000.0,Complete,Pengawasan Pembangunan Sistem Pengelolaan Air Limbah Domestik (Spald) Skala Permukiman Di 6 Lokasi,2019-04-05,1097800000.0,Pt. Arkonin Engineering Manggala Pratama,57,0.9485790324113678
2019-03-05,Pemerintah Daerah Provinsi Dki Jakarta,Pelaksanaan Belanja Tenaga Ahli Pratama Golongan I-C Sarjana Ilmu Hukum Pada Sub Kegiatan  Analisis Regulasi Pm Dan Ptsp Pada Kegiatan Pelaksanaan Penyusunan Regulasi Penanaman Modal Dan Pelayanan Terpadu Satu Pintu  (Sektor Ketataruangan Dan Pembangunan),Services,117000000.0,Complete,Pelaksanaan Belanja Tenaga Ahli Pratama Golongan I-C Sarjana Ilmu Hukum Pada Sub Kegiatan  Analisis Regulasi Pm Dan Ptsp Pada Kegiatan Pelaksanaan Penyusunan Regulasi Penanaman Modal Dan Pelayanan Terpadu Satu Pintu  (Sektor Ketataruangan Dan Pembangunan),2019-03-05,115773750.0,Anggita Mutiara Paramita,27,0.9895192307692308
2019-02-28,Pemerintah Daerah Provinsi Dki Jakarta,"Pembangunan Rth Taman Di Jl. Sungai Kendal Kel. Rorotan Kec. Cilincing, Jakarta Utara",Works,9425909583.32,Complete,"Pembangunan Rth Taman Di Jl. Sungai Kendal Kel. Rorotan Kec. Cilincing, Jakarta Utara",2019-02-28,8919335992.07,Pt. Tesa Mulsoko Perkasa,17,0.9462573254313379
