year,code,name
2015,243,LPSE Kementerian Pembangunan Daerah Tertinggal
2015,244,LPSE Kabupaten Bojonegoro
2015,245,LPSE Kabupaten Serang
2015,246,LPSE Kabupaten Situbondo
2015,247,LPSE Kabupaten Malang
2015,248,LPSE Kabupaten Sumenep
2015,249,LPSE Kabupaten Kutai Barat
2015,25,LPSE Kementrian Pendidikan Nasional
2015,250,LPSE Kabupaten Maros
2015,251,LPSE Kota Palembang
2015,252,SPSE - Kementerian Hukum dan HAM RI
2015,253,LPSE Kabupaten Majalengka
2015,254,LPSE Kabupaten Pelalawan
2015,255,LPSE Kabupaten Magetan
2015,256,LPSE Kabupaten Lumajang
2015,257,LPSE Kabupaten Blora
2015,258,LPSE Kabupaten Belitung
2015,259,LPSE Kota Jambi
2015,26,LPSE Kota Batam
2015,260,LPSE Kota Bandung
2015,261,LPSE Kota Lhokseumawe
2015,262,LPSE Universitas Airlangga
2015,263,LPSE Provinsi Sulawesi Barat
2015,264,LPSE Kabupaten Penajam Paser Utara
2015,265,LPSE Pemkab Sinjai
2015,267,LPSE Provinsi Bengkulu
2015,268,LPSE Kabupaten Bulungan
2015,269,LPSE Kabupaten Muaro Jambi
2015,27,LPSE Provinsi Sumatera Utara
2015,270,LPSE Kabupaten Barito Kuala
2015,271,LPSE Kabupaten Merauke
2015,272,LPSE Universitas Sumatera Utara
2015,273,LPSE Kementrian Negara Ristek dan Teknologi
2015,274,LPSE Kabupaten Pesawaran
2015,275,LPSE Badan Pusat Statistik
2015,276,LPSE Kementerian Perdagangan RI
2015,277,LPSE Kabupaten Tapanuli Utara
2015,278,LPSE Kota Bengkulu
2015,279,LPSE Kota Magelang
2015,28,LPSE PT. Kawasan Berikat Nusantara
2015,280,LPSE Kabupaten Boyolali
2015,281,LPSE Kabupaten Polewali Mandar
2015,282,LPSE Kabupaten Hulu Sungai Selatan
2015,283,LPSE Kabupaten Rokan Hulu
2015,284,LPSE Kabupaten Minahasa Tenggara
2015,285,LPSE Kabupaten Bantul
2015,286,LPSE Kabupaten Cilacap
2015,287,LPSE Kabupaten Tegal
2015,288,LPSE Provinsi Maluku
2015,289,LPSE Kabupaten Mamuju
2015,29,LPSE Universitas Diponegoro
2015,290,LPSE Kabupaten Tanjung Jabung Barat
2015,291,LPSE Kementerian Kehutanan
2015,292,LPSE Kabupaten Bulukumba
2015,294,LPSE Kabupaten Sitaro
2015,295,LPSE Kabupaten Morowali
2015,296,LPSE Kabupaten Aceh Tengah
2015,298,LPSE Kabupaten Sanggau
2015,299,LPSE Kota Cimahi
2015,30,LPSE Universitas Negeri Makassar
2015,300,LPSE Kabupaten Mojokerto
2015,302,LPSE Universitas Andalas
2015,303,LPSE Universitas Gajah Mada
2015,305,LPSE Kabupaten Lampung Barat
2015,306,LPSE Kabupaten Lamandau
2015,308,LPSE Kota Medan
2015,309,LPSE Kabupaten Siak
2015,31,LPSE Kabupaten Bangka
2015,310,LPSE Kabupaten Ngada
2015,311,LPSE Kabupaten Musi Rawas
2015,312,LPSE Kota Bontang
2015,313,LPSE Kota Dumai
2015,314,LPSE Kabupaten Wonogiri
2015,315,LPSE Hulu Sungai Tengah
2015,316,LPSE Kota Balik Papan
2015,317,LPSE Kabupaten Tanah Bumbu
2015,318,LPSE Kota Cilegon
2015,319,LPSE Kabupaten Probolinggo
2015,32,LPSE Kabupaten Semarang
2015,320,LPSE Kabupaten Bengkulu Selatan
2015,321,LPSE Kabupaten Malinau
2015,322,LPSE Kabupaten Kapuas
2015,324,LPSE Kota Mojokerto
2015,325,LPSE Kabupaten Pohuwato
2015,326,LPSE Kabupaten Tebo
2015,328,LPSE Kabupaten Lampung Utara
2015,329,LPSE Kota Bitung
2015,33,LPSE Provinsi Bali
2015,330,LPSE Kabupaten Aceh Tenggara
2015,331,LPSE Kabupaten Tanjung Jabung Timur
2015,332,LPSE Kabupaten Tasikmalaya
2015,333,LPSE Kabupaten Tangerang
2015,334,LPSE Kabupaten Pati
2015,336,LPSE Kabupaten Seruyan
2015,337,LPSE Kabupaten Pringsewu
2015,338,LPSE Kabupaten Nunukan
2015,339,LPSE Kabupaten Kuningan
2015,34,LPSE Kota Depok
2015,340,LPSE Kabupaten Bangka Barat
2015,341,LPSE Kota Ternate
2015,342,LPSE Kabupaten Samosir
2015,343,LPSE Kabupaten Komering Ulu Selatan
2015,344,LPSE Kabupaten Bolmong Utara
2015,345,LPSE Kabupaten Sintang
2015,346,LPSE Badan Narkotika Nasional
2015,347,LPSE Kota Palopo
2015,348,LPSE Kabupaten Muko Muko
2015,349,LPSE Kota Manado
2015,35,LPSE Provinsi Kalimantan Timur
2015,350,LPSE Kabupaten Gianyar
2015,352,LPSE Kabupaten Bekasi
2015,353,LPSE Kabupaten Barito Selatan
2015,354,LPSE Kabupaten Sambas
2015,355,LPSE Kabupaten Natuna
2015,357,LPSE Kabupaten Ogan Ilir
2015,358,LPSE Kabupaten Buleleng
2015,359,LPSE Kota Bekasi
2015,36,LPSE Provinsi Sulawesi Selatan
2015,360,LPSE Kabupaten Ponorogo
2015,361,LPSE Provinsi Maluku Utara
2015,362,LPSE LIPI
2015,364,LPSE Kabupaten Kutai Timur
2015,365,LPSE Anambas
2015,366,LPSE Kementrian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi
2015,367,LPSE Kabupaten Kulon Progo
2015,368,LPSE Politeknik Negeri Jakarta
2015,369,LPSE Kabupaten Bangka Selatan
2015,37,LPSE Provinsi Nusa Tenggara Barat
2015,370,LPSE Kota Langsa
2015,371,LPSE Kementrian Koperasi UKM
2015,372,LPSE Kota Palangkaraya
2015,373,LPSE Kabupaten Mandailing Natal
2015,374,LPSE Kabupaten Belu
2015,375,LPSE Kabupaten Rembang
2015,376,LPSE Kabupaten Indragiri Hulu
2015,377,LPSE Kabupaten Kepahiang
2015,378,LPSE Kabupaten Serdang Bedagai
2015,379,LPSE Kabupaten Gunung Mas
2015,38,LPSE Universitas Negeri Medan
2015,380,LPSE Kabupaten Pasuruan
2015,381,LPSE Kabupaten Lombok Barat
2015,382,LPSE Badan Nasional Penanggulangan Bencana
2015,383,LPSE Kabupaten Simeulue
2015,384,LPSE Badan Koordinasi Penanaman Modal
2015,385,LPSE Kota Solok
2015,39,LPSE Provinsi Riau
2015,390,LPSE Kabupaten Rejang Lebong
2015,391,LPSE Kabupaten Trenggalek
2015,392,LPSE Kabupaten Barito Timur
2015,393,LPSE Kabupaten Kayong Utara
2015,395,LPSE Kabupaten Lombok Timur
2015,396,LPSE Kota Mataram
2015,398,LPSE Kabupaten Cirebon
2015,399,LPSE Badan Informasi Geospasial
2015,400,LPSE Kabupaten Majene
2015,401,LPSE Kabupaten Ogan Komering Ulu
2015,402,LPSE Universitas Haluoleo
2015,404,LPSE Kabupaten Sidenreng Rappang
2015,405,LPSE Kota Baubau
2015,406,LPSE Kabupaten Minahasa
2015,407,LPSE Kabupaten Asahan
2015,408,LPSE Universitas Jambi
2015,409,LPSE Kabupaten Manggarai Barat
2015,41,LPSE Provinsi Papua
2015,410,LPSE Kota Probolinggo
2015,412,LPSE Kabupaten Labuan Batu Selatan
2015,413,LPSE Kabupaten Sampang
2015,414,LPSE Kabupaten Sukamara
2015,415,LPSE Kabupaten Tuban
2015,417,LPSE Kabupaten Bone Bolango
2015,418,LPSE Kabupaten Cianjur
2015,419,LPSE Kota Pasuruan
2015,42,LPSE Provinsi Jawa Tengah
2015,420,LPSE Kabupaten Humbang Hasundutan
2015,421,LPSE Kabupaten Halmahera Selatan
2015,422,LPSE Kabupaten Luwu Timur
2015,423,LPSE Kabupaten Demak
2015,424,LPSE Badan Intelijen Negara
2015,425,LPSE Kabupaten Bungo
2015,426,LPSE Kabupaten Aceh Besar
2015,427,LPSE Kabupaten Kotabaru
2015,43,LPSE Kabupaten Berau
2015,430,LPSE Kabupaten Konawe Selatan
2015,431,LPSE Kabupaten Kaur
2015,432,LPSE Kabupaten Sumedang
2015,433,LPSE Kabupaten Klungkung
2015,434,LPSE Kabupaten Lahat
2015,435,LPSE Kabupaten Manokwari
2015,436,LPSE Kabupaten Minahasa Selatan
2015,437,LPSE Kabupaten Sigi
2015,438,LPSE Kabupaten Katingan
2015,439,LPSE Kota Kupang
2015,44,LPSE POLRI
2015,440,LPSE Kota Tasikmalaya
2015,441,LPSE Kabupaten Muna
2015,443,LPSE Kabupaten Dharmasraya
2015,444,LPSE Kabupaten Bengkayang
2015,445,LPSE Kota Tebing Tinggi
2015,447,LPSE Kabupaten Ogan Komering Ulu Timur
2015,448,LPSE Kabupaten Wakatobi
2015,45,LPSE Kabupaten Luwu Utara
2015,450,LPSE Kota Sungai Penuh
2015,451,LPSE Kabupaten Buton
2015,452,LPSE Kabupaten Gorontalo Utara
2015,453,LPSE Kabupaten Pamekasan
2015,456,LPSE Kabupaten Banggai
2015,457,LPSE Kabupaten Sumba Barat
2015,458,LPSE Kabupaten Barito Utara
2015,459,LPSE Kabupaten Meranti
2015,460,LPSE Kabupaten Aceh Selatan
2015,461,LPSE Kabupaten Manggarai Timur
2015,462,LPSE Kabupaten Dairi
2015,463,LPSE Kabupaten Boalemo
2015,464,LPSE Kota Bima
2015,465,LPSE IAIN Raden Fatah Palembang
2015,466,LPSE Kabupaten Jeneponto
2015,468,LPSE Universitas Syiah Kuala Banda Aceh
2015,469,LPSE Badan SAR Nasional
2015,47,LPSE Kementrian Kesehatan
2015,470,LPSE Kabupaten Pandeglang
2015,471,LPSE Kabupaten Padang Lawas Utara
2015,472,LPSE Kabupaten Bondowoso
2015,473,LPSE Kabupaten Rote Ndao
2015,474,LPSE Kabupaten Kolaka
2015,475,LPSE Kabupaten Bolaang Mongondow
2015,476,LPSE Kabupaten Tanggamus
2015,477,LPSE Kabupaten Pulau Morotai
2015,478,LPSE Kota Gunungsitoli
2015,48,LPSE Kota Tegal
2015,481,LPSE Kabupaten Labuhan Batu
2015,482,LPSE Kemanterian Pertahanan Republik Indonesia
2015,483,LPSE Kabupaten Pulang Pisau
2015,484,LPSE Kabupaten Rokan Hilir
2015,486,LPSE Kabupaten Tulang Bawang Barat
2015,488,LPSE Kabupaten Kapuas Hulu
2015,489,LPSE Kab. Mentawai
2015,490,LPSE Universitas Lampung
2015,491,LPSE Lembaga Sandi Negara
2015,492,LPSE Kabupaten Bombana
2015,493,LPSE Kota Serang
2015,494,LPSE Kabupaten Simalungun
2015,495,LPSE Kabupaten Bintan
2015,496,LPSE Kabupaten Landak
2015,497,LPSE Kabupaten Gayo Lues
2015,498,LPSE Kabupaten Aceh Barat
2015,50,LPSE Kota Payakumbuh
2015,500,LPSE Kabupaten Bangkalan
2015,501,LPSE Kabupaten Kendal
2015,502,LPSE Kabupaten Luwu
2015,504,LPSE Kabupaten Tabanan
2015,505,LPSE Kabupaten Aceh Tamiang
2015,506,LPSE Kabupaten Kepulauan Sangihe
2015,507,LPSE Kabupaten Timor Tengah Selatan
2015,508,LPSE Kabupaten Aceh Singkil
2015,509,LPSE Kab. Kepulauan Pangkajene
2015,51,LPSE Kabupaten Klaten
2015,510,LPSE Kabupaten Murung Raya
2015,511,LPSE Kabupaten Tolitoli
2015,512,LPSE Universitas Palang Karaya
2015,513,LPSE Kabupaten Karangasem
2015,514,LPSE Kabupaten Bireuen
2015,515,LPSE Kabupaten Bengkulu Tengah
2015,516,LPSE Kabupaten Karo
2015,517,LPSE Kabupaten Aceh Timur
2015,518,LPSE Kota Tidore Kepulauan
2015,519,LPSE Kementerian Pemuda dan Olahraga
2015,52,LPSE Kabupaten Paser
2015,520,LPSE Politeknik Negeri Jember
2015,521,LPSE Kabupaten Soppeng
2015,522,LPSE KEMENKOPOLHUKAM
2015,523,LPSE Kota Padangsidimpuan
2015,524,LPSE BMKG
2015,525,LPSE Kabupaten Konawe
2015,526,LPSE Kota Pematangsiantar
2015,527,LPSE Polda Banten
2015,53,LPSE Kabupaten Kebumen
2015,531,LPSE POLDA GORONTALO
2015,532,LPSE Polda Kalimantan Timur
2015,533,LPSE Polda Kalimantan Barat
2015,534,LPSE Polda Kalimantan Tengah
2015,536,LPSE POLDA Kepulauan Riau
2015,538,LPSE Badan Pengusaha Batam
2015,539,LPSE Kabupaten Bima
2015,54,LPSE Kabupaten Sleman
2015,540,LPSE Kabupaten Melawi
2015,541,LPSE Polda Sulawesi Utara
2015,542,LPSE POLDA SULAWESI TENGAH
2015,544,LPSE POLDA SULSEL
2015,546,LPSE Polda Sumatera Utara
2015,547,LPSE Badan Nasional Penanggulangan Terorisme
2015,548,LPSE Kabupaten Nagan Raya
2015,549,LPSE Kabupaten Deli Serdang
2015,550,LPSE Kabupaten Subulussalam
2015,551,LPSE Kabupaten Kupang
2015,552,LPSE Kabupaten Bolaang Mongondow Selatan
2015,553,LPSE Kabupaten Bangli
2015,554,LPSE Kota Tomohon
2015,555,LPSE Mahkamah Agung
2015,556,LPSE DPD RI
2015,558,LPSE Kabupaten Toba Samosir
2015,559,LPSE Kabupaten Fakfak
2015,56,LPSE Kabupaten Balangan
2015,560,LPSE Universitas Lambung Mangkurat
2015,561,LPSE Polda Maluku Utara
2015,562,LPSE Kabupaten Sumba Tengah
2015,564,LPSE Kabupaten Seluma
2015,565,LPSE Kabupaten Pidie
2015,566,LPSE Kabupaten Bone
2015,567,LPSE Kabupaten Nias Selatan
2015,568,LPSE Polda Aceh
2015,569,LPSE Polda Jawa Tengah
2015,57,LPSE Kabupaten Lamongan
2015,570,LPSE Kabupaten Kepulauan Selayar
2015,571,LPSE Kota Kendari
2015,572,LPSE Polda Kalimantan Selatan
2015,576,LPSE Polda Metro Jaya
2015,578,LPSE Polda Jawa Barat
2015,579,LPSE Polda Bali
2015,58,LPSE Kabupaten Pacitan
2015,581,LPSE Polda Jawa Timur
2015,585,LPSE Kabupaten Empat Lawang
2015,586,LPSE Kabupaten Poso
2015,588,LPSE TNI ANGKATAN LAUT
2015,589,LPSE Kabupaten Indramayu
2015,59,LPSE Kabupaten Tabalong
2015,590,LPSE Kota Kediri
2015,591,LPSE Polda Lampung Selatan
2015,592,LPSE Kabupaten Bener Meriah
2015,593,LPSE Kabupaten Nias
2015,594,LPSE Kabupaten Tana Tidung
2015,595,LPSE Kabupaten Pidie Jaya
2015,596,LPSE Kota Samarinda
2015,597,LPSE Kabupaten Tapanuli Selatan
2015,598,LPSE Kota Binjai
2015,599,LPSE Kabupaten Pesisir Selatan
2015,60,LPSE Kabupaten Banyumas
2015,601,LPSE Kabupaten Bogor
2015,603,LPSE Tentara Nasional Indonesia
2015,604,LPSE Labuahan Batu Utara
2015,605,LPSE TNI ANGKATAN UDARA
2015,606,LPSE Kabupaten Gorontalo
2015,607,LPSE Kabupaten Raja Ampat
2015,608,LPSE Kabupaten Solok
2015,609,LPSE Kabupaten Sukabumi
2015,610,LPSE Kabupaten Lima Puluh Kota
2015,611,LPSE Kabupaten Sikka
2015,612,LPSE Kabupaten Sumba Timur
2015,613,LPSE Kota Jayapura
2015,614,LPSE Kabupaten Merangin
2015,615,LPSE Kabupanten Sijunjung
2015,616,LPSE PT Angkasa Pura II (Persero)
2015,618,LPSE Kabupaten Maluku Tenggara
2015,619,LPSE Kabupaten Barru
2015,62,LPSE Kota Pontianak
2015,620,LPSE Kabupaten Kolaka Utara
2015,621,LPSE Kabupaten Gunung Kidul
2015,622,LPSE Kabupaten Tana Toraja
2015,623,LPSE Kabupaten Buton Utara
2015,624,LPSE Kota Padang
2015,625,LPSE Kabupaten Aceh Barat Daya
2015,626,LPSE Kabupaten Banggai Kepulauan
2015,628,LPSE Kabupaten Aceh Jaya
2015,629,LPSE Kabupaten Kay Kanan
2015,630,LPSE Kabupaten Bantaeng
2015,631,LPSE Kabupaten Flores Timur
2015,633,LPSE Kabupaten Manggarai
2015,634,LPSE Kabupaten Pakpak Bharat
2015,636,LPSE Polda Papua
2015,637,LPSE Universitas Negeri 11 Maret
2015,638,LPSE TNI Angkatan Darat
2015,639,LPSE Kabupaten Mimika
2015,64,LPSE Kementerian Pekerjaan Umum & Perumahan Rakyat
2015,640,LPSE Kabupaten Toraja Utara
2015,641,LPSE Provinsi Papua Barat
2015,642,LPSE Kabupaten Nias Utara
2015,643,LPSE Kabupaten Takalar
2015,644,LPSE Kabupaten Gowa
2015,645,LPSE Kabupaten Agam
2015,647,LPSE Kabupaten Jayapura
2015,648,LPSE Kabupaten Keerom
2015,649,LPSE Lembaga Ketahanan Nasional
2015,65,LPSE Badan Pertanahan Nasional
2015,650,LPSE Kabupaten Bolaang Mongondow Timur
2015,652,LPSE Kabupaten Tapanuli Tengah
2015,653,LPSE LAPAN
2015,654,LPSE Kota Ambon
2015,656,LPSE Kota Sawahlunto
2015,66,LPSE Kota Tangerang
2015,660,LPSE Kabupaten Mamuju Utara
2015,661,LPSE Kabupaten Penukal Abab Lematang Ilir
2015,663,LPSE Kota Pariaman
2015,664,LPSE KABUPATEN MAMASA
2015,665,LPSE Kabupaten Talaud
2015,666,LPSE Kabupaten Nagekeo
2015,667,LPSE Kabupaten Purwakarta
2015,668,LPSE Kabupaten Padang Lawas
2015,669,LPSE Kabupaten Nias Barat
2015,670,LPSE Kejaksaan Agung
2015,672,LPSE Kabupaten Ciamis
2015,673,Kota Tanjung Pinang
2015,674,LPSE Kabupaten Kepulauan Aru
2015,675,LPSE Kabupaten Musi Rawas Utara
2015,676,LPSE Kabupaten Batu Bara
2015,677,LPSE Kabupaten Buol
2015,678,LPSE Morowali Utara
2015,68,LPSE ITS
2015,680,LPSE Kabupaten Lembata
2015,681,LPSE Kabupaten Timor Tengah Utara
2015,682,LPSE Kabupaten Mesuji
2015,683,LPSE Kementerian Komunikasi dan Informatika
2015,684,LPSE Kabupaten Malaka
2015,685,LPSE Kota Gorontalo
2015,686,LPSE PDAM Kota Malang
2015,688,LPSE Kabupaten Maluku Tenggara Barat
2015,694,LPSE Kabupaten Seram Bagian Timur
2015,695,LPSE Kabupaten Puncak Jaya
2015,697,LPSE Kabupaten Buru
2015,698,LPSE Kabupaten Halmahera Barat
2015,699,LPSE Kota Tual
2015,70,LPSE Provinsi Jambi
2015,703,LPSE Kabupaten Bandung Barat
2015,707,LPSE Kabupaten Biak Numfor
2015,713,Badan Keamanan Laut Republik Indonesia
2015,716,LPSE PROVINSI KALIMANTAN UTARA
2015,718,LPSE Kabupaten Solok Selatan
2015,72,LPSE Kabupaten Banyuwangi
2015,722,LPSE Kabupaten Halmahera Timur
2015,724,LPSE Komisi Pemilihan Umum
2015,729,LPSE Kabupaten Halmahera Tengah
2015,78,LPSE Kabupaten Ngawi
2015,81,LPSE Provinsi Sulawesi Tenggara
2015,85,LPSE Kabupaten Hulu Sungai Utara
2015,86,LPSE Provinsi Kepulauan Bangka Belitung
2015,87,LPSE DPR RI
2015,88,LPSE Kota Salatiga
2015,90,LPSE Kabupaten Pemalang
2015,91,LPSE Kota Pekalongan
2015,93,LPSE Kabupaten Bandung
2015,94,LPSE Kabupaten Kudus
2015,95,LPSE Mahkamah Konstitusi
2015,96,LPSE Kota Pangkal Pinang
2015,97,LPSE Provinsi Kalimantan Barat
2015,98,LPSE Kabupaten Lebak
2015,99,LPSE Provinsi Banten
2016,10,LPSE Kota Surabaya
2016,100,LPSE PT. Perusahaan Listrik Negara
2016,1008,LPSE Kabupaten Garut
2016,102,LPSE Kota Prabumulih
2016,103,LPSE Provinsi Sumatera Selatan
2016,104,LPSE Kota Surakarta
2016,105,LPSE Kementerian Dalam Negeri
2016,106,LPSE Provinsi Aceh
2016,107,LPSE Kabupaten Muara Enim
2016,108,LPSE Kota Semarang
2016,109,LPSE ESDM
2016,11,LPSE Kementerian Keuangan
2016,110,LPSE Kabupaten Ketapang
2016,111,LPSE Kabupaten Sidoarjo
2016,113,LPSE Kabupaten Badung
2016,114,LPSE Kementrian Perhubungan
2016,115,LPSE Kabupaten Magelang
2016,116,LPSE Kabupaten Jombang
2016,118,LPSE Kabupaten Mempawah (Eks Pontianak)
2016,119,LPSE LKPP
2016,12,LPSE Provinsi Kalimantan Tengah
2016,120,LPSE Kabupaten Lombok Tengah
2016,121,LPSE Provinsi Lampung
2016,122,LPSE Kabupaten Gresik
2016,126,LPSE Kementerian Perindustrian
2016,127,LPSE Provinsi DKI Jakarta
2016,128,LPSE Universitas Brawijaya
2016,129,LPSE Kabupaten Banjarnegara
2016,13,LPSE Provinsi Daerah Istimewa Yogyakarta
2016,130,LPSE BKKBN
2016,131,LPSE Provinsi Nusa Tenggara Timur
2016,132,LPSE Kota Singkawang
2016,133,LPSE Kabupaten Sumbawa Barat
2016,135,LPSE Kabupaten Ende
2016,136,LPSE Kementerian Luar Negeri
2016,138,LPSE Kabupaten Temanggung
2016,139,LPSE Kabupaten Bangka Tengah
2016,14,LPSE Provinsi Jawa Barat
2016,140,LPSE Kabupaten Purbalingga
2016,141,LPSE Kabupaten Karanganyar
2016,142,LPSE Kota Pagar Alam
2016,146,LPSE Kabupaten Purworejo
2016,147,LPSE Kabupaten Karimun
2016,148,LPSE Kabupaten Brebes
2016,149,LPSE Kabupaten Parigi Moutong
2016,15,LPSE Provinsi Jawa Timur
2016,150,LPSE Kota Metro
2016,151,LPSE Kota Sabang
2016,152,LPSE Kabupaten Nganjuk
2016,153,LPSE Kabupaten Banyuasin
2016,154,LPSE Provinsi Sulawesi Tengah
2016,155,LPSE Kabupaten Kerinci
2016,156,LPSE Ogan Komering Ilir
2016,157,LPSE Kabupaten Tanah Datar
2016,158,LPSE Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia
2016,16,LPSE Provinsi Sumatera Barat
2016,160,LPSE Kabupaten Sukoharjo
2016,161,LPSE Kabupaten Bengkalis
2016,162,LPSE Universitas Negeri Surabaya
2016,163,LPSE Kota Bogor
2016,164,LPSE Kota Madiun
2016,165,LPSE Kabupaten Indragiri Hilir
2016,167,LPSE Kabupaten Jembrana
2016,168,LPSE Kabupaten Musi Banyuasin
2016,17,LPSE Kota Denpasar
2016,172,LPSE Kabupaten Tanah Laut
2016,173,LPSE Provinsi Sulawesi Utara
2016,174,LPSE Universitas Hasanudin
2016,175,LPSE Kabupaten Sekadau
2016,176,LPSE Kabupaten Kotawaringin Barat
2016,177,LPSE Kabupaten Tapin
2016,179,LPSE Kabupaten Belitung Timur
2016,18,LPSE Provinsi Gorontalo
2016,180,LPSE Kota Kotamobagu
2016,181,LPSE Kalimantan Selatan
2016,182,LPSE Kabupaten Jepara
2016,183,LPSE Kabupaten Kotawaringin Timur
2016,184,LPSE Kota Tarakan
2016,186,LPSE Kabupaten Kuantan Singingi
2016,187,LPSE Kabupaten Tojo una-una
2016,188,LPSE Kabupaten Kuburaya
2016,189,LPSE Kabupaten Aceh Utara
2016,19,LPSE Kota Pekanbaru
2016,190,LPSE Universitas Indonesia
2016,191,LPSE POM
2016,192,LPSE Kota Malang
2016,193,LPSE Bandar Lampung
2016,194,LPSE Kementerian Ketenagakerjaan
2016,195,LPSE Kota Lubuklinggau
2016,197,LPSE Kabupaten Banjar
2016,198,LPSE Kabupaten Kutai Kartanegara
2016,20,LPSE Kota Banda Aceh
2016,200,LPSE Kabupaten Jember
2016,201,LPSE Kota Batu
2016,202,LPSE Kabupaten Pekalongan
2016,203,LPSE Kabupaten Blitar
2016,204,LPSE Kabupaten Madiun
2016,205,LPSE Kota Blitar
2016,206,LPSE Kabupaten Pinrang
2016,207,LPSE Kabupaten Kediri
2016,209,LPSE Kabupaten Batang
2016,21,LPSE kota Yogyakarta
2016,210,LPSE MPR RI
2016,211,LPSE Kabupaten Grobogan
2016,212,LPSE Kementerian Pertanian
2016,213,LPSE Universitas Tadulako
2016,214,LPSE Kota Palu
2016,216,LPSE Universitas Negeri Semarang
2016,218,LPSE Kementerian Kelautan dan Perikanan
2016,219,LPSE Kabupaten Minahasa Utara
2016,22,LPSE Provinsi Kepulauan Riau
2016,220,LPSE Kabupaten Wonosobo
2016,222,LPSE Kabupaten Sumbawa
2016,223,LPSE Kabupaten Pasaman
2016,224,LPSE Universitas Tanjung Pura
2016,225,LPSE Kota Tangerang Selatan
2016,226,LPSE Kabupaten Batanghari
2016,227,LPSE Universitas Jenderal Soedirman
2016,228,LPSE Kabupaten Sragen
2016,23,LPSE Kota Banjarbaru
2016,230,LPSE Kabupaten Sarolangun
2016,231,LPSE Kabupaten Enrekang
2016,232,LPSE Kabupaten Kampar
2016,233,LPSE Kabupaten Halmahera Utara
2016,234,LPSE Kota Makassar
2016,235,LPSE Kota Pare-pare
2016,236,LPSE TVRI
2016,237,LPSE Kabupaten Lampung Tengah
2016,238,LPSE Kabupaten Bengkulu Utara
2016,239,LPSE Kabupaten Lebong
2016,24,LPSE Kota Banjarmasin
2016,240,LPSE Universitas Bandar Lampung
2016,242,LPSE Kabupaten Donggala
2016,243,LPSE Kementerian Pembangunan Daerah Tertinggal
2016,244,LPSE Kabupaten Bojonegoro
2016,245,LPSE Kabupaten Serang
2016,246,LPSE Kabupaten Situbondo
2016,247,LPSE Kabupaten Malang
2016,248,LPSE Kabupaten Sumenep
2016,249,LPSE Kabupaten Kutai Barat
2016,25,LPSE Kementrian Pendidikan Nasional
2016,250,LPSE Kabupaten Maros
2016,251,LPSE Kota Palembang
2016,252,SPSE - Kementerian Hukum dan HAM RI
2016,253,LPSE Kabupaten Majalengka
2016,254,LPSE Kabupaten Pelalawan
2016,255,LPSE Kabupaten Magetan
2016,256,LPSE Kabupaten Lumajang
2016,257,LPSE Kabupaten Blora
2016,258,LPSE Kabupaten Belitung
2016,259,LPSE Kota Jambi
2016,26,LPSE Kota Batam
2016,260,LPSE Kota Bandung
2016,261,LPSE Kota Lhokseumawe
2016,262,LPSE Universitas Airlangga
2016,263,LPSE Provinsi Sulawesi Barat
2016,264,LPSE Kabupaten Penajam Paser Utara
2016,265,LPSE Pemkab Sinjai
2016,267,LPSE Provinsi Bengkulu
2016,268,LPSE Kabupaten Bulungan
2016,269,LPSE Kabupaten Muaro Jambi
2016,27,LPSE Provinsi Sumatera Utara
2016,270,LPSE Kabupaten Barito Kuala
2016,271,LPSE Kabupaten Merauke
2016,272,LPSE Universitas Sumatera Utara
2016,273,LPSE Kementrian Negara Ristek dan Teknologi
2016,274,LPSE Kabupaten Pesawaran
2016,275,LPSE Badan Pusat Statistik
2016,276,LPSE Kementerian Perdagangan RI
2016,277,LPSE Kabupaten Tapanuli Utara
2016,278,LPSE Kota Bengkulu
2016,279,LPSE Kota Magelang
2016,28,LPSE PT. Kawasan Berikat Nusantara
2016,280,LPSE Kabupaten Boyolali
2016,281,LPSE Kabupaten Polewali Mandar
2016,282,LPSE Kabupaten Hulu Sungai Selatan
2016,283,LPSE Kabupaten Rokan Hulu
2016,284,LPSE Kabupaten Minahasa Tenggara
2016,285,LPSE Kabupaten Bantul
2016,286,LPSE Kabupaten Cilacap
2016,287,LPSE Kabupaten Tegal
2016,288,LPSE Provinsi Maluku
2016,289,LPSE Kabupaten Mamuju
2016,29,LPSE Universitas Diponegoro
2016,290,LPSE Kabupaten Tanjung Jabung Barat
2016,291,LPSE Kementerian Kehutanan
2016,292,LPSE Kabupaten Bulukumba
2016,294,LPSE Kabupaten Sitaro
2016,295,LPSE Kabupaten Morowali
2016,296,LPSE Kabupaten Aceh Tengah
2016,297,LPSE Kota Bukittinggi
2016,298,LPSE Kabupaten Sanggau
2016,299,LPSE Kota Cimahi
2016,30,LPSE Universitas Negeri Makassar
2016,300,LPSE Kabupaten Mojokerto
2016,302,LPSE Universitas Andalas
2016,303,LPSE Universitas Gajah Mada
2016,304,LPSE Kabupaten Langkat
2016,305,LPSE Kabupaten Lampung Barat
2016,306,LPSE Kabupaten Lamandau
2016,308,LPSE Kota Medan
2016,309,LPSE Kabupaten Siak
2016,31,LPSE Kabupaten Bangka
2016,310,LPSE Kabupaten Ngada
